UC37930	0.0970342680811882
U5BE130	0.16283245384693146
UD025AE	0.15333949029445648
UC2D00D	0.11128849536180496
UAF705D	0.15710066258907318
U7341A1	0.24614939093589783
UA6FF47	0.1977524757385254
U6255A9	0.22121763229370117
UBCD1B5	0.30536022782325745
U8379B6	0.10067300498485565
UAED043	0.13957911729812622
UB18B29	0.3072614371776581
U80F6B0	0.282240092754364
UC168B1	0.1849461942911148
U73CE52	0.18608872592449188
U925E3E	0.2778685688972473
U856366	0.2540430426597595
UA2215E	0.7145696878433228
UAD559B	0.10653416067361832
UB73EB7	0.2959211766719818
UB52933	0.09109307080507278
U611D62	0.26037806272506714
U7F656C	0.10908276587724686
UBEFD9F	0.10629852861166
U9CDE59	0.23720240592956543
U5D1F39	0.3179605305194855
U6AF446	0.2772773802280426
U563257	0.05856189504265785
U68A781	0.17130452394485474
UCA9E34	0.12573711574077606
UAEE572	0.1459151804447174
UBCEA5B	0.09045962244272232
UC6C7E3	0.10222973674535751
U5615EA	0.07775088399648666
UB5C3A7	0.07907258719205856
UD2CEEB	0.08218874782323837
UAAF5A5	0.06310899555683136
U6891EB	0.09116815775632858
U8F7950	0.08342245221138
U873737	0.12534357607364655
U650D44	0.06577097624540329
UC6C426	0.11443456262350082
UD05F6F	0.1064995750784874
UACDF2D	0.09453585743904114
U66E955	0.0838988870382309
UBB62CB	0.10246451199054718
UA03A36	0.08787939697504044
U991314	0.2654701769351959
UC7A55A	0.16156956553459167
UC54765	0.17330138385295868
U89FD0A	0.08989020437002182
U7C7641	0.12591122090816498
U8B3A75	0.149455264210701
U67AA12	0.2270009070634842
UB63321	0.21787384152412415
UB80D52	0.14705881476402283
UD05570	0.06438251584768295
UCBF01C	0.20684170722961426
U8D6A3A	0.11686397343873978
U8B0165	0.12107459455728531
U801DBF	0.08668860793113708
U6F8898	0.17703217267990112
U5D32DB	0.09301634132862091
U6E7A65	0.0790061354637146
U830734	0.10855128616094589
U7E0F1B	0.11348862200975418
U89DFDB	0.09859441965818405
U58E200	0.20134061574935913
U7DD92C	0.250903457403183
U720FBD	0.10010742396116257
UA8607D	0.16218145191669464
UA0CD46	0.22786523401737213
U8E52AC	0.12087058275938034
U65E3DF	0.14634943008422852
U794862	0.10709952563047409
UC080DE	0.13158398866653442
UA0F873	0.16255880892276764
U9D2CD4	0.11429131776094437
U89552D	0.11629776656627655
UB20DAE	0.21892131865024567
UC00A4B	0.14872731268405914
U9E34D5	0.13626834750175476
U5BE7FC	0.10374078154563904
UB59CAF	0.12052173912525177
U71CAB0	0.20173197984695435
U9410A7	0.16135385632514954
UC53F2C	0.32556015253067017
U859777	0.09570528566837311
U5B4934	0.13827086985111237
UD0D37E	0.08958911150693893
U6D3902	0.11710231006145477
U9C0C31	0.14693677425384521
U7924B7	0.21242128312587738
UB073A3	0.09852184355258942
U96411F	0.179719477891922
U6AA724	0.14901386201381683
UC1C8A4	0.2132459580898285
UBC3AEB	0.1583433747291565
U6DA682	0.1140960231423378
UB75192	0.13523143529891968
U7ECAA8	0.11865558475255966
UC3F77D	0.15272890031337738
UB2D44F	0.49904873967170715
U572980	0.10187704116106033
UCE2459	0.12616650760173798
UCF618E	0.1930464804172516
UC15C77	0.143003910779953
U625F6D	0.12607206404209137
UCADAFB	0.13565516471862793
UBDE349	0.20434017479419708
U8FF4A4	0.17746780812740326
U83DDD9	0.21507477760314941
U5CA431	0.12826023995876312
U5D7BD9	0.13042017817497253
U94B670	0.1429940164089203
U744CA8	0.1406441479921341
U7F4C1A	0.1732521951198578
UBE0A34	0.13654115796089172
UBE4CB3	0.17094792425632477
UA1290C	0.48257237672805786
UD02168	0.21978633105754852
U921F57	0.11126837134361267
U784E2A	0.15284058451652527
U7F89C9	0.14966171979904175
U5D7909	0.16137437522411346
U5DACDC	0.10476449877023697
UA22CC4	0.17632752656936646
UA63E58	0.28278201818466187
UA6D9F8	0.14436323940753937
UD247A5	0.20407040417194366
UB55C61	0.165309339761734
UAFC7A6	0.19683559238910675
U6E33C7	0.177534282207489
U961913	0.15117011964321136
U8215F0	0.11971327662467957
U56C0FC	0.1148022785782814
U8AE90F	0.12561821937561035
UCADCDB	0.1124623492360115
UC97791	0.2771787941455841
UD0928E	0.13468781113624573
U62DF94	0.24927306175231934
UB1398A	0.1444626748561859
UCF3198	0.1292954832315445
U5F9059	0.10654540359973907
U9095A8	0.37602701783180237
U7B56B9	0.299717515707016
U59EA80	0.2704877555370331
UB04266	0.127825528383255
UC4B9BB	0.20584231615066528
UB2BA72	0.1666661500930786
U5740C9	0.14055697619915009
U7BB9CB	0.18564413487911224
U5AA7DC	0.15912555158138275
U700C7F	0.1418226957321167
UA0555E	0.2932741045951843
UAD30AD	0.11991948634386063
U8E4772	0.16867224872112274
U9C9A14	0.1333363950252533
UA7B345	0.3626437187194824
U825387	0.5027779340744019
U8860BD	0.38610410690307617
U61FDD6	0.13716690242290497
UB206B3	0.18939223885536194
UB350F1	0.3167616128921509
UAB0724	0.19284118711948395
U7A9B18	0.35898542404174805
UCFAC33	0.20341503620147705
U833112	0.2531280517578125
U542C2E	0.15564750134944916
U72B433	0.1562945693731308
U9FD774	0.11666732281446457
UB9FB64	0.16292695701122284
UA84300	0.09111128002405167
U6F158A	0.2437182366847992
U9D7472	0.17209573090076447
U7F5A68	0.17881792783737183
UD1565A	0.35435986518859863
U998DE3	0.20081576704978943
UB9C05D	0.20883969962596893
UA744CA	0.1843273937702179
U7DDA3E	0.13602057099342346
U82553C	0.17120212316513062
UA0BBAE	0.4370667338371277
UC0F6AB	0.1005069762468338
U5E6282	0.2965947091579437
U8E1CB4	0.31015336513519287
U788FD1	0.3555295467376709
U6F8512	0.13507433235645294
UB7853C	0.14907555282115936
UB3906B	0.13283728063106537
U642F90	0.13836444914340973
UA7E5FF	0.20798362791538239
UA56468	0.12794585525989532
UA3BFF9	0.12665319442749023
U858412	0.0950050950050354
UB6617E	0.12814737856388092
U56BDF6	0.1496041864156723
UCB2BB6	0.18545463681221008
U5AD3C7	0.1876307874917984
UAE0A12	0.1550253927707672
U6F6A9C	0.2072812169790268
UC2D571	0.5046078562736511
U8C5AA0	0.1289696842432022
UCADECB	0.1279641091823578
U831821	0.42312154173851013
U6EE9C1	0.18825702369213104
UA9624D	0.10434475541114807
UCF2414	0.1812278777360916
U87749B	0.3860890567302704
UD2738F	0.29585596919059753
UCA9671	0.1634720116853714
U8FC47E	0.11501738429069519
UBAB941	0.15750572085380554
U73371A	0.1676446944475174
UA2AC8B	0.11520852148532867
U9CD450	0.2601137161254883
U695738	0.33882224559783936
U6E2875	0.277277410030365
U579604	0.20410913228988647
U6D1150	0.1771824210882187
UCB332A	0.14175792038440704
UCA32A2	0.2202168107032776
U585FE5	0.1342601627111435
U6D8333	0.11920331418514252
UAE2DD8	0.14962776005268097
U62DDCB	0.18513786792755127
U68570C	0.24605894088745117
U5E48F5	0.17204217612743378
UC81157	0.17416396737098694
U6A9AE3	0.29552775621414185
U8C3820	0.13775163888931274
U6714DE	0.24299411475658417
UA3C333	0.19965271651744843
U7219F7	0.1617787480354309
UBE47B3	0.24972611665725708
U8D40D4	0.18434260785579681
U92B49D	0.15091902017593384
U67DFB4	0.26405397057533264
U7B91A6	0.1876867711544037
UA12EE7	0.3751310408115387
U936D87	0.36216315627098083
U7711CF	0.2106558382511139
U9AFBB9	0.13953959941864014
UBBDAC2	0.07834763824939728
U97013B	0.2669318914413452
U590FE7	0.11208866536617279
U8C2045	0.19372448325157166
U8ACAD5	0.14091287553310394
U8FAE52	0.2065538465976715
U867FEC	0.28116124868392944
U90BAE2	0.17622004449367523
UBE2490	0.2522833049297333
UCF1BC3	0.1150648444890976
UA47BAA	0.5032718777656555
U978203	0.15955814719200134
UACFCC0	0.1448405683040619
U5E1426	0.14085932075977325
U9A0471	0.1492205113172531
UB3B621	0.1429034173488617
UA85C47	0.1566522866487503
U8B13E7	0.2093508094549179
U919A9C	0.11417847126722336
U56D861	0.3111805319786072
UB447AD	0.26144808530807495
UB9BBFC	0.09297041594982147
U77563C	0.21724702417850494
U86E5AB	0.29392632842063904
U726BDA	0.24604757130146027
UC3CB60	0.19626668095588684
UA27FA7	0.1788795292377472
U9B386E	0.22321848571300507
UCB29B9	0.30482909083366394
U5AF513	0.2192000299692154
U895580	0.1455141305923462
U876E48	0.10696256160736084
U7AB88A	0.28873804211616516
UA21533	0.13683660328388214
UBA939E	0.25237876176834106
U940CA8	0.3497174382209778
UBBBFE0	0.2071588635444641
U7F1F69	0.1269586831331253
U70992C	0.394108384847641
UA8B5D6	0.12887369096279144
U747A45	0.6404006481170654
U8C1F6E	0.19799628853797913
U78BFB0	0.26532015204429626
U679817	0.202109694480896
U8AF838	0.13143950700759888
U8E59E5	0.11770612001419067
U7DFC1E	0.20427191257476807
UCEE97C	0.21213889122009277
UC7E1E7	0.26408666372299194
UB5C8BA	0.12262764573097229
U897E24	0.17809778451919556
U7B79C8	0.1141587421298027
U60F007	0.18164950609207153
U9B8D4A	0.24147434532642365
U65F941	0.1471523642539978
UA3A996	0.22193796932697296
UC234B8	0.2861901819705963
UD032E2	0.2973012328147888
UBCD5D9	0.17414726316928864
U8B9B91	0.18768525123596191
U802044	0.2261972427368164
UB382E6	0.1862233281135559
U9B7181	0.7540249824523926
U63EA9B	0.2847605347633362
UBC5B2B	0.2995093762874603
U6F75C4	0.14268362522125244
U7534DF	0.3094392716884613
U722A12	0.15736693143844604
U62006F	0.15788885951042175
U7864DD	0.4786137640476227
U8EAD34	0.14456866681575775
UA280CE	0.3014833927154541
UAA0FCB	0.08191925287246704
U6AAA78	0.11411134898662567
U8EE2C3	0.2103748768568039
UA72C60	0.15212054550647736
UBFF76D	0.08761008083820343
U914A85	0.2847098112106323
U575E4D	0.295742392539978
U70932A	0.16767340898513794
U934B91	0.16800028085708618
U73B365	0.24799108505249023
UAAFAF5	0.34725674986839294
U6AA8A5	0.17059199512004852
U7B57A8	0.23188123106956482
U981A42	0.1941574066877365
U9724FF	0.24785391986370087
U857D5C	0.1580926924943924
UC05590	0.12325194478034973
UA4F58A	0.17465896904468536
U637F10	0.2959091067314148
U8FA184	0.21807324886322021
UCC7182	0.2561701238155365
U5FF6E9	0.21265284717082977
U8DF45A	0.11115401983261108
U76019C	0.2160259187221527
UA0C7AB	0.12270968407392502
U757C47	0.23056800663471222
U607B98	0.15319839119911194
UAB86DE	0.18803083896636963
UB411E6	0.21777799725532532
U9FF9B9	0.49685049057006836
UBA18B6	0.23298297822475433
U583E66	0.17217081785202026
U5BD36D	0.3164322078227997
U9EF195	0.13095723092556
UBC6685	0.22386327385902405
U6AFAF5	0.1783527284860611
U78C872	0.24615971744060516
U9484DB	0.0651540458202362
U6A7B3B	0.16044650971889496
U92303E	0.18088430166244507
UAFCCF3	0.20926536619663239
UB80EC8	0.1416359692811966
U7835AD	0.1577151119709015
UA8BC48	0.12141141295433044
UB87D3F	0.09718465805053711
UBB24BF	0.5309419631958008
U96F20C	0.09649234265089035
U983CF6	0.1884542554616928
UA87380	0.18259496986865997
U721A7F	0.1344744712114334
U63B798	0.1463562250137329
UA1E217	0.14995305240154266
UC54009	0.25661128759384155
U7D1DDB	0.2527432441711426
U796412	0.28216928243637085
UC1C11A	0.19083532691001892
UAAA9E1	0.2386925220489502
UAD98B5	0.10970468074083328
U730513	0.24171201884746552
UA26D57	0.14105752110481262
U739763	0.11750003695487976
U7643D4	0.08010673522949219
UBF164A	0.17887815833091736
U802188	0.6487681865692139
U7F390B	0.13046346604824066
UC0B932	0.17981693148612976
UCB874C	0.10143733769655228
UBB745C	0.12744559347629547
UD231EA	0.09895889461040497
U8B914D	0.21397383511066437
U7AF869	0.1501271277666092
U8A0DFB	0.2749873101711273
UB09D19	0.22345376014709473
U735316	0.18845902383327484
U5FD3F0	0.1687638908624649
U923D57	0.12369148433208466
U58BB69	0.3302384316921234
U896941	0.1587321013212204
U897B50	0.0981607437133789
